#Node_Name|Description|Alias_Mod|Alias_Node|Tile_String|Particle_Img|Draw_Type|Param_Type|ParamType2|LightSource|Walkable|Pointable|Climbable|Diggable|Buildable|Use_Alpha|Alpha|Sun_Prop|Damage_Per_Second|Grnd_Cnt|Legacy|Groups|Groups2|Max_Drops|Drops|Sounds|Group_Cracky|Group_Crumbly|Group_Choppy|Group_Snappy|Group_Bendy|Group_Oddly_Breakable_by_Hand|Group_Level|Group_Stone|Group_Sand|Group_Glass|Group_Ore|Group_Metal|Group_Mineral|Group_Ice|Group_Snowy|Group_Dirt|Group_Grass|Group_Soil|Group_BakedClay|Group_Liquid|Group_Lava|Group_Igniter|Group_Mud|Group_Oil|Group_Flammable|Group_Quicksand|Group_Water|Group_Puts_Out_Fire|Group_Cools_Lava|Group_Falling_Node|Group_Not_In_Creative_Inventory|Group_Drown|Group_Disable_Jump|Group_Mohs|Group_RockType|Grp_MatType|LiquidType|LiquidViscosity|LiquidRange|LiquidRenew|LiquidAltSource|LiquidAltFlow|PostEffectColor|vframe_asp_w|vframe_asp_h|vframe_len
##     Stone Brick Block Nodes     ##|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
grass_temperate_semihumid_coastal|grass temperate semihumid coastal|||lib_materials_grass_coastal_top.png^[colorize:#8cb032:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semihumid_lowland|grass temperate semihumid lowland|||lib_materials_grass_lowland_top.png^[colorize:#8cb032:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semihumid_shelf|grass temperate semihumid shelf|||lib_materials_grass_shelf_top.png^[colorize:#8cb032:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semihumid_highland|grass temperate semihumid highland|||lib_materials_grass_highland_top.png^[colorize:#8cb032:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_temperate_coastal|grass temperate temperate coastal|||lib_materials_grass_coastal_top.png^[colorize:#b6ab38:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_temperate_lowland|grass temperate temperate lowland|||lib_materials_grass_lowland_top.png^[colorize:#b6ab38:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_temperate_shelf|grass temperate temperate shelf|||lib_materials_grass_shelf_top.png^[colorize:#b6ab38:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_temperate_highland|grass temperate temperate highland|||lib_materials_grass_highland_top.png^[colorize:#b6ab38:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semiarid_coastal|grass temperate semiarid coastal|||lib_materials_grass_coastal_top.png^[colorize:#bf8a3c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semiarid_lowland|grass temperate semiarid lowland|||lib_materials_grass_lowland_top.png^[colorize:#bf8a3c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semiarid_shelf|grass temperate semiarid shelf|||lib_materials_grass_shelf_top.png^[colorize:#bf8a3c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_temperate_semiarid_highland|grass temperate semiarid highland|||lib_materials_grass_highland_top.png^[colorize:#bf8a3c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_humid_coastal|grass cool humid coastal|||lib_materials_grass_coastal_top.png^[colorize:#45ae63:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_humid_lowland|grass cool humid lowland|||lib_materials_grass_lowland_top.png^[colorize:#45ae63:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_humid_shelf|grass cool humid shelf|||lib_materials_grass_shelf_top.png^[colorize:#45ae63:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_humid_highland|grass cool humid highland|||lib_materials_grass_highland_top.png^[colorize:#45ae63:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semihumid_coastal|grass cool semihumid coastal|||lib_materials_grass_coastal_top.png^[colorize:#60b036:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semihumid_lowland|grass cool semihumid lowland|||lib_materials_grass_lowland_top.png^[colorize:#60b036:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semihumid_shelf|grass cool semihumid shelf|||lib_materials_grass_shelf_top.png^[colorize:#60b036:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semihumid_highland|grass cool semihumid highland|||lib_materials_grass_highland_top.png^[colorize:#60b036:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_temperate_coastal|grass cool temperate coastal|||lib_materials_grass_coastal_top.png^[colorize:#9cb43c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_temperate_lowland|grass cool temperate lowland|||lib_materials_grass_lowland_top.png^[colorize:#9cb43c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_temperate_shelf|grass cool temperate shelf|||lib_materials_grass_shelf_top.png^[colorize:#9cb43c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_temperate_highland|grass cool temperate highland|||lib_materials_grass_highland_top.png^[colorize:#9cb43c:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semiarid_coastal|grass cool semiarid coastal|||lib_materials_grass_coastal_top.png^[colorize:#b9b23f:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semiarid_lowland|grass cool semiarid lowland|||lib_materials_grass_lowland_top.png^[colorize:#b9b23f:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semiarid_shelf|grass cool semiarid shelf|||lib_materials_grass_shelf_top.png^[colorize:#b9b23f:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
grass_cool_semiarid_highland|grass cool semiarid highland|||lib_materials_grass_highland_top.png^[colorize:#b9b23f:128|||||||||||||||TRUE||crumbly=3,soil=1|crumbly 3,soil 1,grass 1|||dirt||3|||||||||||||||1|||||||||||||||||||||||||||||
